,train,val,test
BL-16-N27053,True,False,False
BL-16-N27507,True,False,False
BL-16-N28967,True,False,False
BL-16-N31295,True,False,False
BL-16-N32480,True,False,False
BL-16-N33418,True,False,False
BL-16-N34603,True,False,False
BL-16-N37732,True,False,False
BL-16-N39156,True,False,False
BL-16-N40318,True,False,False
BL-16-R00912,True,False,False
BL-16-R02110,True,False,False
BL-16-R02498,True,False,False
BL-16-R07752,True,False,False
BL-16-R09208,True,False,False
BL-16-R10257,True,False,False
BL-16-R11702,True,False,False
BL-16-R14505,True,False,False
BL-16-R15119,True,False,False
BL-16-R16937,True,False,False
BL-16-R20708,True,False,False
BL-16-R24517,True,False,False
BL-16-R25182,True,False,False
BL-16-R25668,True,False,False
BL-16-R29006,True,False,False
BL-16-R30428,True,False,False
BL-16-R31451,True,False,False
BL-16-R31630,True,False,False
BL-16-R33069,True,False,False
BL-16-R33071,True,False,False
BL-16-R33380,True,False,False
BL-16-R36232,True,False,False
BL-16-R37351,True,False,False
BL-16-R44379,True,False,False
BL-16-R47054,True,False,False
BL-16-R49616,True,False,False
BL-16-R51686,True,False,False
BL-16-T00384,True,False,False
BL-16-T00531,True,False,False
BL-16-T03366,True,False,False
BL-16-T07678,True,False,False
BL-16-T11059,True,False,False
BL-16-T11449,True,False,False
BL-16-T11775,True,False,False
BL-16-T12212,True,False,False
BL-16-T15324,True,False,False
BL-16-T16718,True,False,False
BL-16-T18860,True,False,False
BL-16-T24445,True,False,False
BL-16-T25515,True,False,False
BL-16-T28303,True,False,False
BL-16-T30535,True,False,False
BL-16-T31281,True,False,False
BL-16-T32025,True,False,False
BL-16-T34783,True,False,False
BL-16-T35056,True,False,False
BL-16-T36857,True,False,False
BL-16-T39319,True,False,False
BL-16-T39353,True,False,False
BL-16-T40304,True,False,False
BL-16-T43595,True,False,False
BL-16-T43855,True,False,False
BL-16-T43887,True,False,False
BL-16-T44925,True,False,False
BL-16-T46155,True,False,False
BL-16-T47632,True,False,False
BL-16-T47858,True,False,False
BL-16-T48555,True,False,False
BL-16-T48962,True,False,False
BL-16-W00734,True,False,False
BL-16-W01252,True,False,False
BL-16-W01836,True,False,False
BL-16-W01902,True,False,False
BL-16-W02808,True,False,False
BL-16-W05515,True,False,False
BL-16-W06146,True,False,False
BL-16-W08401,True,False,False
BL-16-W10812,True,False,False
BL-16-W11980,True,False,False
BL-16-W12626,True,False,False
BL-16-W15544,True,False,False
BL-16-W16940,True,False,False
BL-16-W17652,True,False,False
BL-16-W22216,True,False,False
BL-16-W22768,True,False,False
BL-16-W24518,True,False,False
BL-16-W29186,True,False,False
BL-16-W30610,True,False,False
BL-16-W32424,True,False,False
BL-16-W33381,True,False,False
BL-16-W35342,True,False,False
BL-16-W35570,True,False,False
BL-16-W36493,True,False,False
BL-16-W40850,True,False,False
BL-16-W41756,True,False,False
BL-16-W41790,True,False,False
BL-16-W42355,True,False,False
BL-16-W47055,True,False,False
BL-16-W48547,True,False,False
BL-16-W48760,True,False,False
BL-16-W51069,True,False,False
BL-16-X01747,True,False,False
BL-16-X06626,True,False,False
BL-16-X08020,True,False,False
BL-16-X10333,True,False,False
BL-16-X10691,True,False,False
BL-16-X12569,True,False,False
BL-16-X12814,True,False,False
BL-16-X14873,True,False,False
BL-16-X18942,True,False,False
BL-16-X25241,True,False,False
BL-16-X27055,True,False,False
BL-16-X31201,True,False,False
BL-16-X34345,True,False,False
BL-16-X34458,True,False,False
BL-16-X34735,True,False,False
BL-16-X36647,True,False,False
BL-16-X39371,True,False,False
BL-16-X40597,True,False,False
BL-16-X41083,True,False,False
BL-16-X41358,True,False,False
BL-16-X42217,True,False,False
BL-16-X42786,True,False,False
BL-16-X43483,True,False,False
BL-16-X49984,True,False,False
BL-16-X50496,True,False,False
BL-17-A00925,True,False,False
BL-17-A02008,True,False,False
BL-17-A02057,True,False,False
BL-17-A02741,True,False,False
BL-17-A04847,True,False,False
BL-17-A05431,True,False,False
BL-17-A10368,True,False,False
BL-17-A10449,True,False,False
BL-17-A15590,True,False,False
BL-17-A16724,True,False,False
BL-17-A18067,True,False,False
BL-17-A21923,True,False,False
BL-17-A22147,True,False,False
BL-17-A26834,True,False,False
BL-17-A27009,True,False,False
BL-17-A27190,True,False,False
BL-17-A27823,True,False,False
BL-17-A30232,True,False,False
BL-17-A30345,True,False,False
BL-17-A31025,True,False,False
BL-17-A33020,True,False,False
BL-17-A33928,True,False,False
BL-17-A34333,True,False,False
BL-17-A34431,True,False,False
BL-17-A35305,True,False,False
BL-17-A42757,True,False,False
BL-17-A43015,True,False,False
BL-17-A44102,True,False,False
BL-17-A44848,True,False,False
BL-17-A44882,True,False,False
BL-17-A46777,True,False,False
BL-17-A48056,True,False,False
BL-17-A49597,True,False,False
BL-17-A50825,True,False,False
BL-17-A51309,True,False,False
BL-17-A52055,True,False,False
BL-17-A52266,True,False,False
BL-17-D00154,True,False,False
BL-17-D01126,True,False,False
BL-17-D05033,True,False,False
BL-17-D05325,True,False,False
BL-17-D05553,True,False,False
BL-17-D06248,True,False,False
BL-17-D14039,True,False,False
BL-17-D14429,True,False,False
BL-17-D16132,True,False,False
BL-17-D16392,True,False,False
BL-17-D17592,True,False,False
BL-17-D18061,True,False,False
BL-17-D19423,True,False,False
BL-17-D24605,True,False,False
BL-17-D31993,True,False,False
BL-17-D33758,True,False,False
BL-17-D33888,True,False,False
BL-17-D33954,True,False,False
BL-17-D36060,True,False,False
BL-17-D37145,True,False,False
BL-17-D37341,True,False,False
BL-17-D37780,True,False,False
BL-17-D39432,True,False,False
BL-17-D39692,True,False,False
BL-17-D40432,True,False,False
BL-17-D41860,True,False,False
BL-17-D45196,True,False,False
BL-17-D48943,True,False,False
BL-17-D49623,True,False,False
BL-17-D50199,True,False,False
BL-17-D51578,True,False,False
BL-17-D52341,True,False,False
BL-17-E01655,True,False,False
BL-17-E04215,True,False,False
BL-17-E05236,True,False,False
BL-17-E08414,True,False,False
BL-17-E10288,True,False,False
BL-17-E10825,True,False,False
BL-17-E11196,True,False,False
BL-17-E11213,True,False,False
BL-17-E13272,True,False,False
BL-17-E13677,True,False,False
BL-17-E15199,True,False,False
BL-17-E16725,True,False,False
BL-17-E18068,True,False,False
BL-17-E19366,True,False,False
BL-17-E22604,True,False,False
BL-17-E32000,True,False,False
BL-17-E32567,True,False,False
BL-17-E35161,True,False,False
BL-17-E35730,True,False,False
BL-17-E36312,True,False,False
BL-17-E38175,True,False,False
BL-17-E39228,True,False,False
BL-17-E39699,True,False,False
BL-17-E39701,True,False,False
BL-17-E40571,True,False,False
BL-17-E41982,True,False,False
BL-17-E44120,True,False,False
BL-17-E51214,True,False,False
BL-17-E54392,True,False,False
BL-17-F01730,True,False,False
BL-17-F04386,True,False,False
BL-17-F04842,True,False,False
BL-17-F14658,True,False,False
BL-17-F16491,True,False,False
BL-17-F22108,True,False,False
BL-17-F22368,True,False,False
BL-17-F24768,True,False,False
BL-17-F25269,True,False,False
BL-17-F25708,True,False,False
BL-17-F26601,True,False,False
BL-17-F28528,True,False,False
BL-17-F29777,True,False,False
BL-17-F31018,True,False,False
BL-17-F32495,True,False,False
BL-17-F32949,True,False,False
BL-17-F33013,True,False,False
BL-17-F40448,True,False,False
BL-17-F40823,True,False,False
BL-17-F41957,True,False,False
BL-17-F43822,True,False,False
BL-17-F44289,True,False,False
BL-17-F44340,True,False,False
BL-17-F44664,True,False,False
BL-17-F45410,True,False,False
BL-17-F46186,True,False,False
BL-17-F50251,True,False,False
BL-17-F50364,True,False,False
BL-17-F53005,True,False,False
BL-17-G06469,True,False,False
BL-17-G06925,True,False,False
BL-17-G07198,True,False,False
BL-17-G07377,True,False,False
BL-17-G09014,True,False,False
BL-17-G14034,True,False,False
BL-17-G15769,True,False,False
BL-17-G20254,True,False,False
BL-17-G21113,True,False,False
BL-17-G22330,True,False,False
BL-17-G23432,True,False,False
BL-17-G24809,True,False,False
BL-17-G24811,True,False,False
BL-17-G24892,True,False,False
BL-17-G27614,True,False,False
BL-17-G32568,True,False,False
BL-17-G33768,True,False,False
BL-17-G34953,True,False,False
BL-17-G35584,True,False,False
BL-17-G35844,True,False,False
BL-17-G37351,True,False,False
BL-17-G38176,True,False,False
BL-17-G39020,True,False,False
BL-17-G39376,True,False,False
BL-17-G42045,True,False,False
BL-17-G43846,True,False,False
BL-17-G44722,True,False,False
BL-17-G45093,True,False,False
BL-17-G45336,True,False,False
BL-17-G46406,True,False,False
BL-17-G48254,True,False,False
BL-17-G48855,True,False,False
BL-17-G49616,True,False,False
BL-17-G51183,True,False,False
BL-17-G51799,True,False,False
BL-17-G52773,True,False,False
BL-17-G53225,True,False,False
BL-17-G54408,True,False,False
BL-17-J01731,True,False,False
BL-17-J03415,True,False,False
BL-17-J08716,True,False,False
BL-17-J09477,True,False,False
BL-17-J09624,True,False,False
BL-17-J10136,True,False,False
BL-17-J10445,True,False,False
BL-17-J11841,True,False,False
BL-17-J13915,True,False,False
BL-17-J15616,True,False,False
BL-17-J16021,True,False,False
BL-17-J19425,True,False,False
BL-17-J19896,True,False,False
BL-17-J23750,True,False,False
BL-17-J24381,True,False,False
BL-17-J25971,True,False,False
BL-17-J26178,True,False,False
BL-17-J32349,True,False,False
BL-17-J34280,True,False,False
BL-17-J34523,True,False,False
BL-17-J34619,True,False,False
BL-17-J34994,True,False,False
BL-17-J37829,True,False,False
BL-17-J38526,True,False,False
BL-17-J38673,True,False,False
BL-17-J39483,True,False,False
BL-17-J42201,True,False,False
BL-17-J48930,True,False,False
BL-17-J53006,True,False,False
BL-17-J53170,True,False,False
BL-17-K06828,True,False,False
BL-17-K06830,True,False,False
BL-17-K08269,True,False,False
BL-17-K09633,True,False,False
BL-17-K13274,True,False,False
BL-17-K13421,True,False,False
BL-17-K13470,True,False,False
BL-17-K15169,True,False,False
BL-17-K15853,True,False,False
BL-17-K17620,True,False,False
BL-17-K17993,True,False,False
BL-17-K19157,True,False,False
BL-17-K19174,True,False,False
BL-17-K22331,True,False,False
BL-17-K23693,True,False,False
BL-17-K27811,True,False,False
BL-17-K29333,True,False,False
BL-17-K29544,True,False,False
BL-17-K34515,True,False,False
BL-17-K34743,True,False,False
BL-17-K38731,True,False,False
BL-17-K39720,True,False,False
BL-17-K41432,True,False,False
BL-17-K41464,True,False,False
BL-17-K41530,True,False,False
BL-17-K52774,True,False,False
BL-17-K55089,True,False,False
BL-17-M02459,True,False,False
BL-17-M03107,True,False,False
BL-17-M05426,True,False,False
BL-17-M05914,True,False,False
BL-17-M06253,True,False,False
BL-17-M08783,True,False,False
BL-17-M10299,True,False,False
BL-17-M12750,True,False,False
BL-17-M12831,True,False,False
BL-17-M13430,True,False,False
BL-17-M14451,True,False,False
BL-17-M14630,True,False,False
BL-17-M22095,True,False,False
BL-17-M22809,True,False,False
BL-17-M24608,True,False,False
BL-17-M27818,True,False,False
BL-17-M28532,True,False,False
BL-17-M30698,True,False,False
BL-17-M31655,True,False,False
BL-17-M33307,True,False,False
BL-17-M38203,True,False,False
BL-17-M42494,True,False,False
BL-17-M42688,True,False,False
BL-17-M44828,True,False,False
BL-17-M44830,True,False,False
BL-17-M47989,True,False,False
BL-17-M49334,True,False,False
BL-17-M50236,True,False,False
BL-17-M54501,True,False,False
BL-17-N03214,True,False,False
BL-17-N04350,True,False,False
BL-17-N05435,True,False,False
BL-17-N09406,True,False,False
BL-17-N13307,True,False,False
BL-17-N17621,True,False,False
BL-17-N18951,True,False,False
BL-17-N19663,True,False,False
BL-17-N19987,True,False,False
BL-17-N22364,True,False,False
BL-17-N28929,True,False,False
BL-17-N30854,True,False,False
BL-17-N31289,True,False,False
BL-17-N32668,True,False,False
BL-17-N34744,True,False,False
BL-17-N38178,True,False,False
BL-17-N38521,True,False,False
BL-17-N38764,True,False,False
BL-17-N40900,True,False,False
BL-17-N41009,True,False,False
BL-17-N42422,True,False,False
BL-17-N42616,True,False,False
BL-17-N45095,True,False,False
BL-17-N45193,True,False,False
BL-17-N45600,True,False,False
BL-17-N49522,True,False,False
BL-17-N49863,True,False,False
BL-17-N51300,True,False,False
BL-17-N53862,True,False,False
BL-17-R00207,True,False,False
BL-17-R00680,True,False,False
BL-17-R05184,True,False,False
BL-17-R06823,True,False,False
BL-17-R09999,True,False,False
BL-17-R11762,True,False,False
BL-17-R12930,True,False,False
BL-17-R14629,True,False,False
BL-17-R16121,True,False,False
BL-17-R16136,True,False,False
BL-17-R19687,True,False,False
BL-17-R23021,True,False,False
BL-17-R23036,True,False,False
BL-17-R23279,True,False,False
BL-17-R23931,True,False,False
BL-17-R26749,True,False,False
BL-17-R27171,True,False,False
BL-17-R27819,True,False,False
BL-17-R27821,True,False,False
BL-17-R28533,True,False,False
BL-17-R28759,True,False,False
BL-17-R30034,True,False,False
BL-17-R31283,True,False,False
BL-17-R33796,True,False,False
BL-17-R34329,True,False,False
BL-17-R36341,True,False,False
BL-17-R38869,True,False,False
BL-17-R41312,True,False,False
BL-17-R42463,True,False,False
BL-17-R44326,True,False,False
BL-17-R46012,True,False,False
BL-17-R46628,True,False,False
BL-17-R50367,True,False,False
BL-17-R51307,True,False,False
BL-17-T05014,True,False,False
BL-17-T05549,True,False,False
BL-17-T09684,True,False,False
BL-17-T09880,True,False,False
BL-17-T14022,True,False,False
BL-17-T14915,True,False,False
BL-17-T16128,True,False,False
BL-17-T18854,True,False,False
BL-17-T22348,True,False,False
BL-17-T22642,True,False,False
BL-17-T23045,True,False,False
BL-17-T23288,True,False,False
BL-17-T24115,True,False,False
BL-17-T24586,True,False,False
BL-17-T25933,True,False,False
BL-17-T25948,True,False,False
BL-17-T25965,True,False,False
BL-17-T26743,True,False,False
BL-17-T26839,True,False,False
BL-17-T27617,True,False,False
BL-17-T27813,True,False,False
BL-17-T28005,True,False,False
BL-17-T31991,True,False,False
BL-17-T34809,True,False,False
BL-17-T37810,True,False,False
BL-17-T40803,True,False,False
BL-17-T46637,True,False,False
BL-17-T47660,True,False,False
BL-17-T47773,True,False,False
BL-17-T48679,True,False,False
BL-17-T49327,True,False,False
BL-17-T51821,True,False,False
BL-17-T52322,True,False,False
BL-17-W00225,True,False,False
BL-17-W01133,True,False,False
BL-17-W01442,True,False,False
BL-17-W01538,True,False,False
BL-17-W01653,True,False,False
BL-17-W02740,True,False,False
BL-17-W03793,True,False,False
BL-17-W04569,True,False,False
BL-17-W05803,True,False,False
BL-17-W07195,True,False,False
BL-17-W07374,True,False,False
BL-17-W13268,True,False,False
BL-17-W19867,True,False,False
BL-17-W21191,True,False,False
BL-17-W28777,True,False,False
BL-17-W31284,True,False,False
BL-17-W40226,True,False,False
BL-17-W42204,True,False,False
BL-17-W42869,True,False,False
BL-17-W43583,True,False,False
BL-17-W47569,True,False,False
BL-17-W48266,True,False,False
BL-17-W51536,True,False,False
BL-17-W52427,True,False,False
BL-17-X01807,True,False,False
BL-17-X12288,True,False,False
BL-17-X12305,True,False,False
BL-17-X13034,True,False,False
BL-17-X13277,True,False,False
BL-17-X15157,True,False,False
BL-17-X15613,True,False,False
BL-17-X16487,True,False,False
BL-17-X18531,True,False,False
BL-17-X19778,True,False,False
BL-17-X24572,True,False,False
BL-17-X28771,True,False,False
BL-17-X29451,True,False,False
BL-17-X31131,True,False,False
BL-17-X32979,True,False,False
BL-17-X33222,True,False,False
BL-17-X34356,True,False,False
BL-17-X34584,True,False,False
BL-17-X35198,True,False,False
BL-17-X35475,True,False,False
BL-17-X35588,True,False,False
BL-17-X36952,True,False,False
BL-17-X39691,True,False,False
BL-17-X40429,True,False,False
BL-17-X40983,True,False,False
BL-17-X45357,True,False,False
BL-17-X47578,True,False,False
BL-17-X48925,True,False,False
BL-17-X51530,True,False,False
BL-18-A00710,True,False,False
BL-18-A01861,True,False,False
BL-18-A04161,True,False,False
BL-18-A05604,True,False,False
BL-18-A05621,True,False,False
BL-18-A06819,True,False,False
BL-18-A12715,True,False,False
BL-18-A14107,True,False,False
BL-18-A18551,True,False,False
BL-18-A18794,True,False,False
BL-18-A23927,True,False,False
BL-18-A23976,True,False,False
BL-18-A27297,True,False,False
BL-18-A28303,True,False,False
BL-18-A28612,True,False,False
BL-18-A30015,True,False,False
BL-18-A30503,True,False,False
BL-18-A33078,True,False,False
BL-18-A33080,True,False,False
BL-18-A33161,True,False,False
BL-18-A35429,True,False,False
BL-18-A44469,True,False,False
BL-18-A44552,True,False,False
BL-18-A53121,True,False,False
BL-18-A55698,True,False,False
BL-18-D00410,True,False,False
BL-18-D01333,True,False,False
BL-18-D02158,True,False,False
BL-18-D02793,True,False,False
BL-18-D11703,True,False,False
BL-18-D15284,True,False,False
BL-18-D15480,True,False,False
BL-18-D16712,True,False,False
BL-18-D19937,True,False,False
BL-18-D21357,True,False,False
BL-18-D22329,True,False,False
BL-18-D25605,True,False,False
BL-18-D32505,True,False,False
BL-18-D36152,True,False,False
BL-18-D37141,True,False,False
BL-18-D40799,True,False,False
BL-18-D42681,True,False,False
